,0.01%,0.1%,0.2%,0.3%,0.4%,0.5%,0.6%,0.7%,0.8%,0.9%,1%
Goldman.pdf,0,0.01061,0.01557,0.01916,0.02099,0.03058,0.03074,0.04337,0.0709,0.04198,0.04075
poem.txt,0.03163,0.07644,0.19129,0.24764,0.36095,0.40035,0.66716,0.49759,0.73562,0.6407,0.78725
program.py,0,0.08653,0.16592,0.18384,0.1818,0.4207,0.5189,0.4848,0.61326,0.55195,0.53124
rain.wav,0,0.00528,0.00635,0.01145,0.01151,0.02193,0.0241,0.02851,0.01612,0.02696,0.03375
speak.mp4,0,0.00824,0.01531,0.02711,0.02462,0.02145,0.0233,0.03781,0.03159,0.04296,0.06464
sunflower.bmp,0,0.00422,0.00678,0.00975,0.01289,0.01557,0.01681,0.02088,0.02655,0.02013,0.01966
